Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""4s2.4p3.(2D*).4d""","=""3D*""","=""1""",3,"=""""","=""21.102396""","=""""",
"=""4s2.4p3.(2D*).5s""","=""1D*""","=""2""",5,"=""""","=""21.188768""","=""""",
"=""4s2.4p3.(2P*).4d""","=""3P*""","=""0""",1,"=""""","=""21.324770""","=""""",
"=""4s2.4p3.(2D*).4d""","=""3D*""","=""2""",5,"=""""","=""21.382994""","=""""",
"=""4s2.4p3.(2P*).4d""","=""3P*""","=""1""",3,"=""""","=""21.447172""","=""""",
"=""4s2.4p3.(2D*).4d""","=""3D*""","=""3""",7,"=""""","=""21.629161""","=""""",
"=""4s2.4p3.(2P*).4d""","=""3F*""","=""3""",7,"=""""","=""21.676239""","=""""",
"=""4s2.4p3.(2P*).4d""","=""3F*""","=""4""",9,"=""""","=""21.702564""","=""""",
"=""4s2.4p3.(2P*).4d""","=""3F*""","=""2""",5,"=""""","=""21.723415""","=""""",
"=""4s2.4p3.(4S*).5p""","=""5P""","=""1""",3,"=""""","=""21.764660""","=""""",
"=""4s2.4p3.(4S*).5p""","=""5P""","=""2""",5,"=""""","=""21.793774""","=""""",
"=""4s2.4p3.(4S*).5p""","=""5P""","=""3""",7,"=""""","=""21.885693""","=""""",
"=""4s2.4p3.(2P*).4d""","=""3P*""","=""2""",5,"=""""","=""21.919259""","=""""",
"=""4s2.4p3.(2P*).5s""","=""3P*""","=""0""",1,"=""""","=""22.099380""","=""""",
"=""4s2.4p3.(2P*).5s""","=""3P*""","=""1""",3,"=""""","=""22.101300""","=""""",
"=""4s2.4p3.(4S*).5p""","=""3P""","=""1""",3,"=""""","=""22.271137""","=""""",
"=""4s2.4p3.(4S*).5p""","=""3P""","=""2""",5,"=""""","=""22.327440""","=""""",
"=""4s2.4p3.(4S*).5p""","=""3P""","=""0""",1,"=""""","=""22.346555""","=""""",
"=""4s2.4p3.(2P*).5s""","=""3P*""","=""2""",5,"=""""","=""22.347791""","=""""",
"=""4s2.4p3.(2D*).4d""","=""3S*""","=""1""",3,"=""""","=""22.473805""","=""""",
"=""4s2.4p3.(2P*).5s""","=""1P*""","=""1""",3,"=""""","=""22.597971""","=""""",
"=""4s2.4p3.(2D*).4d""","=""1F*""","=""3""",7,"=""""","=""22.684996""","=""""",
"=""4s2.4p3.(2P*).4d""","=""3D*""","=""3""",7,"=""""","=""22.923664""","=""""",
"=""4s2.4p3.(2P*).4d""","=""3D*""","=""2""",5,"=""""","=""23.022456""","=""""",
"=""4s2.4p3.(2P*).4d""","=""3D*""","=""1""",3,"=""""","=""23.337946""","=""""",
"=""4s2.4p3.(2D*).4d""","=""3P*""","=""2""",5,"=""""","=""23.379594""","=""""",
"=""4s2.4p3.(2D*).4d""","=""3P*""","=""1""",3,"=""""","=""23.585044""","=""""",
"=""4s2.4p3.(2D*).5p""","=""3D""","=""1""",3,"=""""","=""23.646710""","=""""",
"=""4s2.4p3.(2D*).5p""","=""3F""","=""2""",5,"=""""","=""23.891984""","=""""",
"=""4s2.4p3.(2D*).4d""","=""1D*""","=""2""",5,"=""""","=""24.009753""","=""""",
"=""4s2.4p3.(2D*).5p""","=""3F""","=""3""",7,"=""""","=""24.031250""","=""""",
"=""4s2.4p3.(2D*).5p""","=""3D""","=""2""",5,"=""""","=""24.035001""","=""""",
"=""4s2.4p3.(2D*).5p""","=""1P""","=""1""",3,"=""""","=""24.067844""","=""""",
"=""4s2.4p3.(2D*).5p""","=""1F""","=""3""",7,"=""""","=""24.172308""","=""""",
"=""4s2.4p3.(2D*).5p""","=""3D""","=""3""",7,"=""""","=""24.236183""","=""""",
"=""4s2.4p3.(2D*).5p""","=""3F""","=""4""",9,"=""""","=""24.260546""","=""""",
"=""4s2.4p3.(2P*).4d""","=""1F*""","=""3""",7,"=""""","=""24.336391""","=""""",
"=""4s2.4p3.(2D*).5p""","=""3P""","=""2""",5,"=""""","=""24.562234""","=""""",
"=""4s2.4p3.(2D*).5p""","=""3P""","=""0""",1,"=""""","=""24.646677""","=""""",
"=""4s2.4p3.(2D*).5p""","=""3P""","=""1""",3,"=""""","=""24.651078""","=""""",
"=""4s2.4p3.(2D*).5p""","=""1D""","=""2""",5,"=""""","=""25.155890""","=""""",
"=""4s2.4p3.(2P*).5p""","=""3D""","=""1""",3,"=""""","=""25.695354""","=""""",
"=""4s2.4p3.(2P*).5p""","=""3D""","=""2""",5,"=""""","=""25.851944""","=""""",
"=""4s2.4p3.(2D*).5p""","=""3S""","=""1""",3,"=""""","=""25.864287""","=""""",
"=""4s2.4p3.(2P*).5p""","=""3P""","=""1""",3,"=""""","=""25.947960""","=""""",
"=""4s2.4p3.(2P*).5p""","=""3P""","=""0""",1,"=""""","=""26.010191""","=""""",
"=""4s2.4p3.(2P*).5p""","=""3D""","=""3""",7,"=""""","=""26.020381""","=""""",
"=""4s2.4p3.(2P*).5p""","=""1D""","=""2""",5,"=""""","=""26.299951""","=""""",
"=""4s2.4p3.(2P*).5p""","=""1P""","=""1""",3,"=""""","=""26.317350""","=""""",
"=""4s2.4p3.(2P*).5p""","=""3P""","=""2""",5,"=""""","=""26.415767""","=""""",
"=""4s2.4p3.(4S*).6s""","=""5S*""","=""2""",5,"=""""","=""26.721220""","=""""",
"=""4s2.4p3.(4S*).5d""","=""5D*""","=""0""",1,"=""""","=""26.842635""","=""""",
"=""4s2.4p3.(4S*).5d""","=""5D*""","=""1""",3,"=""""","=""26.844388""","=""""",
"=""4s2.4p3.(4S*).5d""","=""5D*""","=""2""",5,"=""""","=""26.846142""","=""""",
"=""4s2.4p3.(4S*).5d""","=""5D*""","=""3""",7,"=""""","=""26.848131""","=""""",
"=""4s2.4p3.(4S*).5d""","=""5D*""","=""4""",9,"=""""","=""26.855511""","=""""",
"=""4s2.4p3.(4S*).6s""","=""3S*""","=""1""",3,"=""""","=""26.951175""","=""""",
"=""4s2.4p3.(4S*).5d""","=""3D*""","=""2""",5,"=""""","=""27.448687""","=""""",
"=""4s2.4p3.(4S*).5d""","=""3D*""","=""3""",7,"=""""","=""27.495681""","=""""",
"=""4s2.4p3.(4S*).5d""","=""3D*""","=""1""",3,"=""""","=""27.497750""","=""""",
"=""4s2.4p3.(2D*).5d""","=""3D*""","=""2""",5,"=""""","=""28.902074""","=""""",
"=""4s2.4p3.(2D*).5d""","=""1S*""","=""0""",1,"=""""","=""28.905521""","=""""",
"=""4s2.4p3.(2D*).5d""","=""3G*""","=""4""",9,"=""""","=""28.919790""","=""""",
"=""4s2.4p3.(2D*).6s""","=""3D*""","=""2""",5,"=""""","=""28.931251""","=""""",
"=""4s2.4p3.(2D*).5d""","=""3D*""","=""1""",3,"=""""","=""29.014873""","=""""",
"=""4s2.4p3.(2D*).5d""","=""3D*""","=""3""",7,"=""""","=""29.059434""","=""""",
"=""4s2.4p3.(2D*).6s""","=""3D*""","=""3""",7,"=""""","=""29.082588""","=""""",
"=""4s2.4p3.(2D*).6s""","=""1D*""","=""2""",5,"=""""","=""29.158831""","=""""",
"=""4s2.4p3.(2D*).5d""","=""3F*""","=""4""",9,"=""""","=""29.180492""","=""""",
"=""4s2.4p3.(4S*).6d""","=""5D*""","=""1""",3,"=""""","=""29.187090""","=""""",
"=""4s2.4p3.(2D*).5d""","=""1G*""","=""4""",9,"=""""","=""29.262809""","=""""",
"=""4s2.4p3.(4S*).6d""","=""5D*""","=""2""",5,"=""""","=""29.282912""","=""""",
"=""4s2.4p3.(4S*).6d""","=""5D*""","=""3""",7,"=""""","=""29.321552""","=""""",
"=""4s2.4p3.(2D*).5d""","=""3P*""","=""2""",5,"=""""","=""29.403630""","=""""",
"=""4s2.4p3.(2D*).5d""","=""1P*""","=""1""",3,"=""""","=""29.411375""","=""""",
"=""4s2.4p3.(2D*).5d""","=""3P*""","=""0""",1,"=""""","=""29.430526""","=""""",
"=""4s2.4p3.(2D*).5d""","=""3S*""","=""1""",3,"=""""","=""29.504579""","=""""",
"=""4s2.4p3.(2D*).5d""","=""1D*""","=""2""",5,"=""""","=""29.583614""","=""""",
"=""4s2.4p3.(4S*).6d""","=""3D*""","=""3""",7,"=""""","=""29.759332""","=""""",
"=""4s2.4p3.(2P*).5d""","=""3F*""","=""2""",5,"=""""","=""30.646034""","=""""",
"=""4s2.4p3.(2P*).5d""","=""3F*""","=""3""",7,"=""""","=""30.648076""","=""""",
"=""4s2.4p3.(2P*).6d""","=""3P*""","=""0""",1,"=""""","=""30.862835""","=""""",
"=""4s2.4p3.(2P*).6s""","=""3P*""","=""1""",3,"=""""","=""30.892804""","=""""",
"=""4s2.4p3.(2P*).6s""","=""3P*""","=""2""",5,"=""""","=""30.916930""","=""""",
"=""4s2.4p3.(2P*).5d""","=""3P*""","=""1""",3,"=""""","=""30.926328""","=""""",
"=""4s2.4p3.(2P*).6s""","=""1P*""","=""1""",3,"=""""","=""30.974683""","=""""",
"=""4s2.4p3.(2P*).5d""","=""3P*""","=""0""",1,"=""""","=""31.071757""","=""""",
"=""4s2.4p3.(2P*).5d""","=""1D*""","=""2""",5,"=""""","=""31.109010""","=""""",
"=""4s2.4p3.(2P*).5d""","=""1F*""","=""3""",7,"=""""","=""31.244810""","=""""",
"=""4p6""","=""1S""","=""0""",1,"=""""","=""31.258341""","=""""",
"=""4s2.4p3.(2D*).6d""","=""3S*""","=""1""",3,"=""""","=""31.971241""","=""""",
"=""Kr IV (4p3 4S*<3/2>)""","=""Limit""","=""---""",,"=""""","=""35.838""","=""""",
